Density,Trial,Method,AUROC,AUPR
0.01,83,SPSID,0.9064200376220385,0.18250730307007174
0.01,83,RENDOR,0.8751535196816117,0.10497036517003502
0.01,83,ND,0.8591937884770848,0.13331716816250183
0.01,83,NE,0.8338625551893539,0.09651509116623115
0.01,83,Silencer,0.5438988557925502,0.01285446700653681
0.01,83,ICM,0.5090537746408805,0.01578175250443275
0.01,84,SPSID,0.9287631028981982,0.18631257428977266
0.01,84,RENDOR,0.9027798960424404,0.11983562503770359
0.01,84,ND,0.8836232836903697,0.1006640153122412
0.01,84,NE,0.8638102382944695,0.11933488128037804
0.01,84,Silencer,0.4988901438175755,0.011751059895180568
0.01,84,ICM,0.38611659569907547,0.0077011261937987695
0.01,85,SPSID,0.9191130670859269,0.2070378150216703
0.01,85,RENDOR,0.8632313964027819,0.09618674880002694
0.01,85,ND,0.8571642589275358,0.1070980781193998
0.01,85,NE,0.7863727549604581,0.08243080620608638
0.01,85,Silencer,0.5307078022775795,0.011009441451482634
0.01,85,ICM,0.42863985291527595,0.007747486188870232
0.01,86,SPSID,0.9072791705980141,0.21760117179304284
0.01,86,RENDOR,0.8681332464692756,0.11125782192396604
0.01,86,ND,0.8642496368183792,0.11719680481124421
0.01,86,NE,0.8421058543379611,0.11940567148677343
0.01,86,Silencer,0.5141771877012475,0.01188420245890584
0.01,86,ICM,0.4060988303305326,0.00887947588927589
0.01,87,SPSID,0.9021844982138788,0.1662067469515866
0.01,87,RENDOR,0.8539603595596313,0.07470135200284263
0.01,87,ND,0.8435752353247272,0.10113273830374504
0.01,87,NE,0.8229858096610394,0.07131325040391061
0.01,87,Silencer,0.5625431508969151,0.01180816828765012
0.01,87,ICM,0.448543157699027,0.0075632034592264
0.01,88,SPSID,0.9051556932474417,0.17539548432581817
0.01,88,RENDOR,0.86856032016289,0.10819906610894922
0.01,88,ND,0.8509691334187568,0.08830446479162517
0.01,88,NE,0.8302579382492847,0.10175189482550209
0.01,88,Silencer,0.5047820382299767,0.011054965809268416
0.01,88,ICM,0.45076222990644366,0.008221576703167725
0.01,89,SPSID,0.9154434340662929,0.2056594737148214
0.01,89,RENDOR,0.8720488901083109,0.12816081245379005
0.01,89,ND,0.868916908373509,0.13511389734349355
0.01,89,NE,0.8342038045963496,0.11847736342817185
0.01,89,Silencer,0.5601360090934034,0.017132065848376704
0.01,89,ICM,0.46106070108049496,0.010877148367892992
0.01,90,SPSID,0.8942429989858857,0.17940212101227293
0.01,90,RENDOR,0.8562692048466252,0.10082139519128577
0.01,90,ND,0.8422255558608738,0.08769317314384312
0.01,90,NE,0.8100245159684971,0.09807195033925899
0.01,90,Silencer,0.5165104620262058,0.011609326968825332
0.01,90,ICM,0.49653876414098785,0.010932492509577424
0.01,91,SPSID,0.9235027763638118,0.2236262956810057
0.01,91,RENDOR,0.8736274826193082,0.0948091096544237
0.01,91,ND,0.8691776484692016,0.10187327875215842
0.01,91,NE,0.8331980361953114,0.10405808752551284
0.01,91,Silencer,0.5160748525871142,0.010171881131971885
0.01,91,ICM,0.46833714272406374,0.010213017387493055
0.01,92,SPSID,0.8932319922308799,0.1472442360856823
0.01,92,RENDOR,0.8421938471994088,0.06554126094744898
0.01,92,ND,0.8294979679851759,0.08448538402025652
0.01,92,NE,0.7731226524329974,0.06590639841293632
0.01,92,Silencer,0.5699913180447107,0.015180873336406749
0.01,92,ICM,0.46499614185932314,0.010254505803758869
0.01,93,SPSID,0.9228584514688056,0.1582647561346557
0.01,93,RENDOR,0.8727314163281464,0.08921057856379032
0.01,93,ND,0.8782830349587845,0.10308324656616223
0.01,93,NE,0.8458804793954657,0.08845694828113641
0.01,93,Silencer,0.5322838933193157,0.009892101166958852
0.01,93,ICM,0.49536108255454303,0.008980759347123606
0.01,94,SPSID,0.9182001379913839,0.20304174793162344
0.01,94,RENDOR,0.8756499899030694,0.11235562182836778
0.01,94,ND,0.8668393662493268,0.11406378661856541
0.01,94,NE,0.8241787829833065,0.11948079584282724
0.01,94,Silencer,0.5172909935379645,0.010733813991334874
0.01,94,ICM,0.3965380149434572,0.007520000213165972
0.01,95,SPSID,0.910818444062041,0.16258017268744415
0.01,95,RENDOR,0.8700211640542125,0.08017482884585049
0.01,95,ND,0.8430814987856434,0.06952417547254781
0.01,95,NE,0.8330002050820797,0.0880774506878912
0.01,95,Silencer,0.5723533741207236,0.01184319314268361
0.01,95,ICM,0.5311547786727129,0.011222910142589883
0.01,96,SPSID,0.9031629106402063,0.17738330160710278
0.01,96,RENDOR,0.8633389393429758,0.07924602226230705
0.01,96,ND,0.8484325597040028,0.05921804953106007
0.01,96,NE,0.8362036102702097,0.08030710358665179
0.01,96,Silencer,0.49063908509922627,0.010729450051881884
0.01,96,ICM,0.47960309451732264,0.010033465848334462
0.01,97,SPSID,0.9255158326165943,0.22215113839816195
0.01,97,RENDOR,0.8909335451369995,0.10954498900468525
0.01,97,ND,0.8770520308578048,0.13516860244991352
0.01,97,NE,0.8687643713468255,0.08832278318758992
0.01,97,Silencer,0.5461309262607291,0.010301134287732357
0.01,97,ICM,0.5082980814800513,0.009033458321362674
0.01,98,SPSID,0.9104901504128211,0.18607082888422607
0.01,98,RENDOR,0.8543563658547645,0.11591248384149179
0.01,98,ND,0.8603987444301089,0.1228518969822829
0.01,98,NE,0.8174394783160688,0.09419448118299413
0.01,98,Silencer,0.5176113669058817,0.010936458050176727
0.01,98,ICM,0.4562673382825156,0.009079555509633916
0.01,99,SPSID,0.9029654138234648,0.16234401001916646
0.01,99,RENDOR,0.852914740626605,0.06493729134731228
0.01,99,ND,0.841369391554773,0.09096968441851133
0.01,99,NE,0.8153202729473916,0.06823128008374815
0.01,99,Silencer,0.5143570236260915,0.009782681234651999
0.01,99,ICM,0.3890646782595935,0.0068246649836207155
0.01,100,SPSID,0.9235522582659236,0.2028048286624304
0.01,100,RENDOR,0.8516377796753516,0.09239098723567839
0.01,100,ND,0.8450600337278451,0.09375370482309599
0.01,100,NE,0.8410623761093412,0.10457820837548507
0.01,100,Silencer,0.48057435275898064,0.009320187315150691
0.01,100,ICM,0.41684443669091686,0.007917842574938074
0.01,101,SPSID,0.9053360174340335,0.15156548963487584
0.01,101,RENDOR,0.8758435144049544,0.08844784780694095
0.01,101,ND,0.8515898458535271,0.12838671833048315
0.01,101,NE,0.8307670301561658,0.0636615765276267
0.01,101,Silencer,0.5728156973613354,0.016362860336278175
0.01,101,ICM,0.4661374192245557,0.00974659050047045
0.01,102,SPSID,0.914553532472285,0.16958058263714595
0.01,102,RENDOR,0.8837115472130086,0.080718632196492
0.01,102,ND,0.8626132413171883,0.09769501195304159
0.01,102,NE,0.8632377985559533,0.07556779426932639
0.01,102,Silencer,0.5509052268110401,0.010482210053708904
0.01,102,ICM,0.490907854056514,0.009804612319258409
0.01,103,SPSID,0.8934347858308298,0.16020367811684952
0.01,103,RENDOR,0.8586624404241955,0.1430011870338257
0.01,103,ND,0.8489420017470304,0.11944750423337677
0.01,103,NE,0.8591751294782842,0.08572511698235578
0.01,103,Silencer,0.5091457895715159,0.00845853159996833
0.01,103,ICM,0.4594331748694891,0.00738125877397909
0.01,104,SPSID,0.897728222383497,0.1530590983129898
0.01,104,RENDOR,0.8534692441336235,0.08889984905108947
0.01,104,ND,0.8344562468386443,0.08870543079384598
0.01,104,NE,0.8425770271161839,0.10843574550159273
0.01,104,Silencer,0.5215055749818566,0.01271578140466754
0.01,104,ICM,0.5178636933430099,0.0115338986557855
0.01,105,SPSID,0.9182811738556809,0.21751656538686376
0.01,105,RENDOR,0.8776837467660329,0.1070809514798106
0.01,105,ND,0.8779789143380125,0.13131439883906357
0.01,105,NE,0.8762574336665359,0.10792646406022464
0.01,105,Silencer,0.48038621389149716,0.009472675679687393
0.01,105,ICM,0.3908117702526555,0.00802570771670193
0.01,106,SPSID,0.9075686450197056,0.19356671664956152
0.01,106,RENDOR,0.8597107554917407,0.09853684609278336
0.01,106,ND,0.8375462263442162,0.0967229466309871
0.01,106,NE,0.8308122758248394,0.13060902951934983
0.01,106,Silencer,0.4765517535633822,0.011983195517598539
0.01,106,ICM,0.5196833559189664,0.01194543117116483
0.01,107,SPSID,0.8769383220944027,0.13117222619887578
0.01,107,RENDOR,0.8375054675145519,0.07251217013763744
0.01,107,ND,0.8257151726106554,0.06375392264011723
0.01,107,NE,0.8195774465974422,0.06429809841659813
0.01,107,Silencer,0.5137862768912173,0.009858379429039589
0.01,107,ICM,0.4575568919988148,0.008850088670369766
0.01,108,SPSID,0.9050508794235073,0.15401601931193415
0.01,108,RENDOR,0.8629305046657065,0.09105426875882563
0.01,108,ND,0.8620250432791777,0.12133302535486265
0.01,108,NE,0.8285558125460355,0.07261957622296293
0.01,108,Silencer,0.5078254383043008,0.010508029929439512
0.01,108,ICM,0.40360354865799364,0.00713847109213202
0.01,109,SPSID,0.9078747233088348,0.17291107693616156
0.01,109,RENDOR,0.8567821796462476,0.11352604282936588
0.01,109,ND,0.8484113702035045,0.08613370037591375
0.01,109,NE,0.8263822192177214,0.1101406559122846
0.01,109,Silencer,0.5314541692257593,0.01195889962738694
0.01,109,ICM,0.49154365846520387,0.009658178020381034
0.01,110,SPSID,0.8999686063460028,0.14385384944355117
0.01,110,RENDOR,0.8407938109653549,0.057567163123932015
0.01,110,ND,0.8429128826101581,0.10820103513646152
0.01,110,NE,0.8421056172216616,0.06078932165671272
0.01,110,Silencer,0.49736966027581564,0.008742732763288316
0.01,110,ICM,0.41692117950442875,0.007207571305959507
0.01,111,SPSID,0.9293898509019926,0.18669897497653634
0.01,111,RENDOR,0.8869438274098008,0.11132153656596777
0.01,111,ND,0.8784119211093161,0.12646699070699882
0.01,111,NE,0.8557863826063545,0.09226299761575688
0.01,111,Silencer,0.4887513883279483,0.010743593494576896
0.01,111,ICM,0.49267762183629504,0.012295057658210392
0.01,112,SPSID,0.932283245755861,0.17825660689408168
0.01,112,RENDOR,0.8765254803805733,0.11896962102434382
0.01,112,ND,0.8776448137553634,0.09989815959056961
0.01,112,NE,0.8546829332752938,0.10337452522985296
0.01,112,Silencer,0.5681850864374106,0.013388185727463024
0.01,112,ICM,0.47561563335613455,0.010083636292801595
0.01,113,SPSID,0.9243846053272795,0.25966480270105774
0.01,113,RENDOR,0.8943438761643271,0.1313202178200911
0.01,113,ND,0.8827887590679837,0.16649145980181257
0.01,113,NE,0.8632066688061362,0.09960917113618512
0.01,113,Silencer,0.551974255048554,0.01223612377560842
0.01,113,ICM,0.4490033637217262,0.00960174417760716
0.01,114,SPSID,0.9116129032258066,0.1777070349795207
0.01,114,RENDOR,0.8810307459677419,0.09775194463658796
0.01,114,ND,0.873428679435484,0.08635633880890266
0.01,114,NE,0.8438331653225808,0.09791908301653478
0.01,114,Silencer,0.5594115423387097,0.009464892170413727
0.01,114,ICM,0.4838432459677419,0.007605983784213138
0.01,115,SPSID,0.9028985298010058,0.16433431308379173
0.01,115,RENDOR,0.8556938328641208,0.08835446269006661
0.01,115,ND,0.852745253735653,0.10085506530017883
0.01,115,NE,0.8296354580235328,0.10117664862911838
0.01,115,Silencer,0.4684429365480401,0.00957818617014929
0.01,115,ICM,0.4864067951586901,0.011206971356004826
0.01,116,SPSID,0.9157671322579822,0.141185483422162
0.01,116,RENDOR,0.8587912201392036,0.10658879010568464
0.01,116,ND,0.8627299355736955,0.11563945501676505
0.01,116,NE,0.8095463430813098,0.09062782920176911
0.01,116,Silencer,0.46952294405007344,0.009119005692164058
0.01,116,ICM,0.4733462437022467,0.007956254147123077
0.01,117,SPSID,0.9116699321923203,0.11247796084265661
0.01,117,RENDOR,0.8493776292283756,0.06186348051973836
0.01,117,ND,0.846379228375497,0.06968712160462656
0.01,117,NE,0.8277507251387849,0.061107582221175176
0.01,117,Silencer,0.507658377994199,0.010069363427875287
0.01,117,ICM,0.4650684799938531,0.007927061237525165
0.01,118,SPSID,0.9059060750206246,0.16553216341790547
0.01,118,RENDOR,0.8525653402608344,0.09236967623688941
0.01,118,ND,0.8435958645626722,0.08985718578307028
0.01,118,NE,0.8252641694897404,0.09858112219123427
0.01,118,Silencer,0.5398371539906267,0.009883026301768748
0.01,118,ICM,0.4417422899369855,0.007895025797780375
0.01,119,SPSID,0.9157487873888439,0.18061715251727736
0.01,119,RENDOR,0.8750602419003792,0.08438674828554209
0.01,119,ND,0.8679803611404765,0.10042329373983816
0.01,119,NE,0.8726894316273863,0.09365057105210588
0.01,119,Silencer,0.5577039674149618,0.013809056434160282
0.01,119,ICM,0.4663228344008457,0.00947383214010619
0.01,120,SPSID,0.9186795122639603,0.2486357726617165
0.01,120,RENDOR,0.8790252144429063,0.11619775519279464
0.01,120,ND,0.8493869926885362,0.09523137734122701
0.01,120,NE,0.8038243112845216,0.1057998762991871
0.01,120,Silencer,0.5610699833327613,0.0127153605169195
0.01,120,ICM,0.4600234180425721,0.009084168246132219
0.01,121,SPSID,0.9220125742901167,0.2726008303255299
0.01,121,RENDOR,0.8629943502824858,0.11709743707898047
0.01,121,ND,0.8660932111673638,0.14505596561256104
0.01,121,NE,0.8208255374568934,0.08201637111342158
0.01,121,Silencer,0.5422891903294446,0.01296954452511866
0.01,121,ICM,0.5034668721109399,0.009570387982197259
0.01,122,SPSID,0.8994132292383726,0.16224190008009326
0.01,122,RENDOR,0.8575921582529195,0.09890220623571136
0.01,122,ND,0.8489632067733173,0.11406629452064412
0.01,122,NE,0.8107370599219288,0.08280308665483012
0.01,122,Silencer,0.5576259588868874,0.012823117885088818
0.01,122,ICM,0.4646845205462512,0.014449330726138666
0.01,123,SPSID,0.9216668382972719,0.17068988863578102
0.01,123,RENDOR,0.8830547196509414,0.08483127702340747
0.01,123,ND,0.8599665892421936,0.09154129000015988
0.01,123,NE,0.8351926648893364,0.07920010623925638
0.01,123,Silencer,0.5287948480306341,0.012009510298315845
0.01,123,ICM,0.4670640868679703,0.01126403517120432
0.01,124,SPSID,0.9093969797333711,0.08981956944910661
0.01,124,RENDOR,0.8760223240345565,0.0716197288206971
0.01,124,ND,0.8464874122366477,0.05307390970938858
0.01,124,NE,0.8533398304040506,0.059966704919951264
0.01,124,Silencer,0.6073360889874652,0.011677561054467274
0.01,124,ICM,0.42402783534282007,0.006541226181781877
0.01,125,SPSID,0.8875230479024416,0.10677085891414145
0.01,125,RENDOR,0.8407731342490503,0.05535303663851423
0.01,125,ND,0.8473662955976513,0.07572119427359399
0.01,125,NE,0.7727968330720796,0.04554619594024004
0.01,125,Silencer,0.5361911846754696,0.010036551192972292
0.01,125,ICM,0.5003475118892637,0.010052471598105718
0.01,126,SPSID,0.9165673399214055,0.14567288200358336
0.01,126,RENDOR,0.8617498121821544,0.0704141827270183
0.01,126,ND,0.8509268088303283,0.08676096944648112
0.01,126,NE,0.8047814089227923,0.06643571627851894
0.01,126,Silencer,0.5636260041030976,0.013713536705570288
0.01,126,ICM,0.4211002513869626,0.008950504165040904
0.01,127,SPSID,0.929016580125614,0.1908382575170018
0.01,127,RENDOR,0.8821396368385052,0.10060638300071353
0.01,127,ND,0.8761470252160936,0.10787107559026764
0.01,127,NE,0.8332407033144705,0.10046389036960296
0.01,127,Silencer,0.529325174118525,0.012073703858560478
0.01,127,ICM,0.42115501212611167,0.008254155379578916
0.01,128,SPSID,0.9025687640979025,0.13704008231070228
0.01,128,RENDOR,0.8571040166333572,0.0738495676117595
0.01,128,ND,0.8524728141938525,0.0841253001389562
0.01,128,NE,0.8011867998233011,0.07938649009613269
0.01,128,Silencer,0.5420404428080421,0.01191457882865241
0.01,128,ICM,0.42212295666492206,0.008358187364476046
0.01,129,SPSID,0.8940004350040412,0.17040653452152257
0.01,129,RENDOR,0.860893136692412,0.10806609959932985
0.01,129,ND,0.8525363152293484,0.08984348830244504
0.01,129,NE,0.8364935273009789,0.08370165467595571
0.01,129,Silencer,0.51757649044826,0.012245415681439376
0.01,129,ICM,0.43190933656513286,0.009540236562185592
0.01,130,SPSID,0.9314447020869039,0.21102390286660594
0.01,130,RENDOR,0.881874666278336,0.08425932115758615
0.01,130,ND,0.8805957888526694,0.10736881488539073
0.01,130,NE,0.8457698717637555,0.09006930266157662
0.01,130,Silencer,0.4861370931707322,0.008058622142976667
0.01,130,ICM,0.4402829586315825,0.007095475932116191
0.01,131,SPSID,0.9042334969994545,0.1728670785773088
0.01,131,RENDOR,0.8580780921206453,0.09240043620153214
0.01,131,ND,0.8655743901488581,0.1320698115456867
0.01,131,NE,0.7870298495830411,0.07719673545517426
0.01,131,Silencer,0.4939435741563401,0.013174514018958368
0.01,131,ICM,0.47174811004598244,0.012070744774547292
0.01,132,SPSID,0.923513191032896,0.1930527437879542
0.01,132,RENDOR,0.8808240314657049,0.10592111345577493
0.01,132,ND,0.8810591692058952,0.12285188834218023
0.01,132,NE,0.8117110254337416,0.07487965107396262
0.01,132,Silencer,0.5411549343946271,0.012139890845157455
0.01,132,ICM,0.4613868851439587,0.009259094294816157
0.01,133,SPSID,0.91117053481332,0.16821794384723016
0.01,133,RENDOR,0.8542145980491088,0.09545436311036404
0.01,133,ND,0.863349590761296,0.10122794999545688
0.01,133,NE,0.7989572822065255,0.0895988785959831
0.01,133,Silencer,0.4688148895616101,0.009072012969974612
0.01,133,ICM,0.5129386702545129,0.009098235321584321
0.01,134,SPSID,0.9131245319448733,0.14368944665829753
0.01,134,RENDOR,0.8650546049526,0.09070165692184268
0.01,134,ND,0.8510009724898936,0.11280952875269892
0.01,134,NE,0.8283111683720733,0.06946927455150362
0.01,134,Silencer,0.481114530205749,0.01162614412829606
0.01,134,ICM,0.4233401123687227,0.00959370141947316
0.01,135,SPSID,0.908650759160055,0.20005365013756396
0.01,135,RENDOR,0.8573337846422852,0.1260390481241672
0.01,135,ND,0.8668912155490676,0.1465548494373271
0.01,135,NE,0.832372884382981,0.1252620787080868
0.01,135,Silencer,0.5203565284022726,0.01259642039330075
0.01,135,ICM,0.44008448435542624,0.011080283254863313
0.01,136,SPSID,0.9231815594934583,0.2195923454466304
0.01,136,RENDOR,0.8846143074758027,0.09856293069688409
0.01,136,ND,0.8790436877812441,0.11152331464811853
0.01,136,NE,0.8551723896503196,0.10079486742787355
0.01,136,Silencer,0.4846159077974673,0.009771371403563635
0.01,136,ICM,0.4660721805082822,0.010125533329408316
0.01,137,SPSID,0.9216561652986931,0.22553240994104246
0.01,137,RENDOR,0.8853369315601178,0.11082949079715457
0.01,137,ND,0.8681237130796722,0.1238658754341209
0.01,137,NE,0.8510399836765284,0.10539066174506147
0.01,137,Silencer,0.5438840444932318,0.01325719537094133
0.01,137,ICM,0.361023885829873,0.00775787457007932
0.01,138,SPSID,0.9114069154695734,0.1553238082577801
0.01,138,RENDOR,0.8723390841935561,0.08475937663114033
0.01,138,ND,0.8636728506460695,0.10077480147630227
0.01,138,NE,0.8275102865805241,0.06943553287838003
0.01,138,Silencer,0.5027536754974855,0.010193164731268071
0.01,138,ICM,0.4766972256310306,0.011269494742183339
0.01,139,SPSID,0.9010863783109545,0.17298324088623523
0.01,139,RENDOR,0.8613572162300975,0.08637329775245337
0.01,139,ND,0.8464120625137574,0.0878674161764122
0.01,139,NE,0.8330192053709002,0.0780820084349102
0.01,139,Silencer,0.5003691576784797,0.009044354147966517
0.01,139,ICM,0.49543711937779733,0.009401035753943951
0.01,140,SPSID,0.9156061985377727,0.17069583388691684
0.01,140,RENDOR,0.8734075972787018,0.09768868736218767
0.01,140,ND,0.8669461578838177,0.11841466704157491
0.01,140,NE,0.821915610733279,0.08647491979149297
0.01,140,Silencer,0.5185108136572801,0.010754709148962042
0.01,140,ICM,0.4703643324464135,0.010481459511225763
0.01,141,SPSID,0.9078354113922797,0.1646290361013782
0.01,141,RENDOR,0.8758335017175187,0.0933818678800896
0.01,141,ND,0.8784048272774455,0.13617052780297498
0.01,141,NE,0.8538048882919504,0.08567359396140141
0.01,141,Silencer,0.5196276530414146,0.011548881342400459
0.01,141,ICM,0.45912820573774066,0.00983169754681231
0.01,142,SPSID,0.9308119011598588,0.24476870066229606
0.01,142,RENDOR,0.8881023998101509,0.08682691621340971
0.01,142,ND,0.894204858948118,0.11699037560096702
0.01,142,NE,0.8614974340719646,0.09564658489667387
0.01,142,Silencer,0.5342404556376257,0.00974170745672845
0.01,142,ICM,0.40303105811159556,0.00786199538778688
0.01,143,SPSID,0.8960662566649152,0.13752595763577644
0.01,143,RENDOR,0.8524902191220974,0.10473915353137907
